,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
125,2022-10-03 06:09:08,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.92
124,2022-10-03 06:12:08,0.0,0.0,0.0,1.0,0.0,24.06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.76
123,2022-10-03 06:15:08,0.0,0.0,0.0,1.0,0.0,23.67,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
122,2022-10-03 06:18:08,0.0,0.0,0.0,1.0,0.0,23.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.83
121,2022-10-03 06:21:08,0.0,0.0,0.0,1.0,0.0,23.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.34
120,2022-10-03 06:24:08,0.0,0.0,0.0,1.0,0.0,22.94,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.42
139,2022-10-03 06:27:08,0.0,0.0,0.0,1.0,0.0,23.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.91
138,2022-10-03 06:30:08,0.0,0.0,0.0,1.0,0.0,21.76,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.15
137,2022-10-03 06:33:08,0.0,0.0,0.0,1.0,0.0,22.96,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
136,2022-10-03 06:36:09,0.0,0.0,0.0,1.0,0.0,22.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.59
135,2022-10-03 06:39:09,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.9
134,2022-10-03 06:42:08,0.0,0.0,0.0,1.0,0.0,23.09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.35
133,2022-10-03 06:45:08,0.0,0.0,0.0,1.0,0.0,21.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
132,2022-10-03 06:48:09,0.0,0.0,0.0,1.0,0.0,23.36,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
131,2022-10-03 06:51:09,0.0,0.0,0.0,1.0,0.0,23.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
130,2022-10-03 06:54:09,0.0,0.0,0.0,1.0,0.0,23.62,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
149,2022-10-03 06:57:09,0.0,0.0,0.0,1.0,0.0,23.04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.03
148,2022-10-03 07:00:09,0.0,0.0,0.0,1.0,0.0,23.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
147,2022-10-03 07:03:09,0.0,0.0,0.0,1.0,0.0,23.52,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.57
146,2022-10-03 07:06:09,0.0,0.0,0.0,1.0,0.0,23.42,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.91
145,2022-10-03 07:09:09,0.0,0.0,0.0,1.0,0.0,22.89,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
144,2022-10-03 07:12:09,0.0,0.0,0.0,1.0,0.0,22.43,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.73
143,2022-10-03 07:15:09,0.0,0.0,0.0,1.0,0.0,21.88,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
142,2022-10-03 07:18:09,0.0,0.0,0.0,1.0,0.0,22.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.15
141,2022-10-03 07:21:09,0.0,0.0,0.0,1.0,0.0,22.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.47
140,2022-10-03 07:24:09,0.0,0.0,0.0,1.0,0.0,23.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
159,2022-10-03 07:27:09,0.0,0.0,0.0,1.0,0.0,23.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.27
158,2022-10-03 07:30:09,0.0,0.0,0.0,1.0,0.0,22.88,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.02
157,2022-10-03 07:33:09,0.0,0.0,0.0,1.0,0.0,23.39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
156,2022-10-03 07:36:09,0.0,0.0,0.0,1.0,0.0,22.39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
