,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
155,2022-10-03 08:09:26,246.18,5907.13,245.2,0.5,0.25,246.85,62.71,5780.87,0.3,171.86,0.37,8509.44,0.25,157.62,0.19,43200007,0.33,50.0
154,2022-10-03 08:12:26,245.61,5907.14,244.52,0.5,0.25,245.97,62.48,5780.87,0.29,171.87,0.37,8509.45,0.25,157.7,0.19,43200007,0.33,49.99
153,2022-10-03 08:15:26,244.71,5907.15,243.5,0.43,0.28,244.82,59.97,5780.87,0.27,185.28,0.33,8509.46,0.27,173.07,0.21,43200007,0.3,49.97
152,2022-10-03 08:18:26,244.72,5907.16,243.27,0.5,0.26,245.05,61.92,5780.88,0.29,172.71,0.36,8509.47,0.25,158.75,0.2,43200007,0.32,50.02
151,2022-10-03 08:21:26,244.57,5907.17,243.1,0.5,0.26,244.62,61.87,5780.88,0.29,172.06,0.36,8509.47,0.26,158.11,0.19,43200007,0.32,50.03
150,2022-10-03 08:24:26,244.59,5907.17,243.83,0.5,0.26,245.2,62.77,5780.88,0.29,176.08,0.36,8509.48,0.26,161.97,0.2,43200007,0.31,50.04
169,2022-10-03 08:27:26,245.18,5907.18,243.8,0.45,0.27,245.42,60.92,5780.89,0.28,178.23,0.35,8509.49,0.26,165.29,0.2,43200007,0.31,50.07
168,2022-10-03 08:30:26,244.32,5907.19,243.18,0.43,0.27,244.64,59.66,5780.89,0.27,183.2,0.33,8509.5,0.27,171.02,0.21,43200007,0.3,50.08
167,2022-10-03 08:33:26,241.88,5907.21,241.46,0.68,4.37,242.68,2165.83,5780.92,0.81,2961.35,0.94,8509.54,3.88,2002.24,3.98,43200007,0.7,50.06
166,2022-10-03 08:36:26,241.06,5907.33,240.97,0.72,5.67,242.21,2971.94,5781.04,0.81,3924.87,0.97,8509.7,5.24,2550.03,5.31,43200007,0.73,50.08
165,2022-10-03 08:39:26,238.83,5907.5,238.86,0.77,9.14,239.98,5043.04,5781.26,0.84,6254.33,0.97,8509.98,8.68,3686.92,8.32,43200007,0.8,50.08
164,2022-10-03 08:42:26,238.52,5907.68,238.25,0.79,9.55,239.2,5396.4,5781.52,0.85,6564.64,0.98,8510.31,9.2,3727.4,8.76,43200007,0.82,50.08
163,2022-10-03 08:45:26,240.45,5907.82,239.66,0.64,2.93,240.81,1392.49,5781.72,0.73,2069.01,0.67,8510.55,2.79,1526.33,2.89,43200007,0.66,50.05
162,2022-10-03 08:48:26,242.0,5907.9,241.24,0.64,2.84,242.39,1365.92,5781.79,0.73,2013.67,0.68,8510.65,2.67,1475.31,2.82,43200007,0.66,50.07
161,2022-10-03 08:51:26,240.78,5908.04,240.84,0.74,5.92,241.67,3187.02,5781.96,0.83,4111.54,0.97,8510.88,5.63,2583.6,5.5,43200007,0.76,50.08
160,2022-10-03 08:54:26,241.4,5908.12,240.62,0.64,2.71,241.74,1301.4,5782.06,0.74,1906.97,0.68,8511.01,2.52,1389.26,2.67,43200007,0.66,50.04
179,2022-10-03 08:57:26,240.97,5908.19,240.19,0.64,2.69,241.42,1293.75,5782.12,0.73,1910.54,0.68,8511.1,2.56,1401.71,2.68,43200007,0.66,50.04
178,2022-10-03 09:00:26,239.76,5908.33,239.43,0.75,6.54,240.41,3544.05,5782.29,0.84,4509.11,0.97,8511.32,6.23,2773.84,6.03,43200007,0.77,50.03
177,2022-10-03 09:03:26,241.89,5908.37,240.68,0.46,0.27,241.81,60.6,5782.33,0.27,178.27,0.34,8511.37,0.27,165.37,0.21,43200007,0.31,49.99
176,2022-10-03 09:06:26,240.39,5908.43,239.9,0.67,3.64,241.16,1779.94,5782.39,0.82,2433.84,0.74,8511.46,3.25,1641.21,3.23,43200007,0.69,50.03
175,2022-10-03 09:09:26,239.02,5908.53,238.58,0.75,6.03,240.04,3247.22,5782.51,0.84,4129.82,0.97,8511.61,5.66,2537.25,5.57,43200007,0.77,50.04
174,2022-10-03 09:12:26,238.46,5908.65,238.2,0.74,5.6,239.35,2973.65,5782.67,0.84,3788.3,0.97,8511.82,5.19,2331.64,5.09,43200007,0.76,50.03
173,2022-10-03 09:15:26,238.52,5908.73,237.42,0.62,2.55,238.53,1164.96,5782.77,0.74,1729.48,0.68,8511.95,2.33,1273.17,2.39,43200007,0.66,50.0
172,2022-10-03 09:18:26,238.46,5908.8,238.05,0.62,2.51,238.99,1154.74,5782.83,0.73,1734.63,0.67,8512.04,2.31,1289.93,2.45,43200007,0.64,50.01
171,2022-10-03 09:21:26,238.12,5908.86,236.96,0.64,2.81,238.43,1304.85,5782.89,0.75,1890.65,0.69,8512.13,2.52,1363.19,2.62,43200007,0.68,50.0
170,2022-10-03 09:24:26,237.78,5908.93,236.95,0.65,2.86,238.15,1351.62,5782.96,0.74,1966.22,0.69,8512.23,2.64,1423.61,2.77,43200007,0.67,50.01
189,2022-10-03 09:27:26,237.67,5909.01,237.01,0.65,2.76,238.56,1315.18,5783.03,0.74,1913.04,0.69,8512.33,2.58,1385.15,2.7,43200007,0.67,50.03
188,2022-10-03 09:30:26,238.71,5909.05,237.65,0.42,0.27,239.32,58.45,5783.07,0.26,178.64,0.33,8512.39,0.27,166.68,0.21,43200007,0.32,49.96
187,2022-10-03 09:33:26,237.36,5909.08,237.13,0.68,3.7,238.55,1788.34,5783.1,0.82,2425.22,0.95,8512.43,3.2,1621.66,3.3,43200007,0.7,49.99
186,2022-10-03 09:36:26,234.28,5909.17,237.51,0.72,4.39,238.72,2257.92,5783.19,0.82,2979.09,0.95,8512.56,4.03,1931.53,4.16,43200007,0.73,50.01
185,2022-10-03 09:39:26,233.94,5909.28,237.41,0.75,5.11,238.39,2738.64,5783.33,0.84,3493.38,0.96,8512.73,4.78,2157.84,4.88,43200007,0.76,50.05
184,2022-10-03 09:42:26,238.35,5909.35,237.61,0.63,2.6,238.9,1224.46,5783.4,0.73,1818.33,0.67,8512.83,2.47,1340.45,2.56,43200007,0.66,50.03
183,2022-10-03 09:45:26,238.19,5909.43,237.74,0.69,3.5,238.75,1763.19,5783.48,0.76,2442.03,0.72,8512.95,3.35,1686.03,3.4,43200007,0.71,49.99
182,2022-10-03 09:48:26,235.73,5909.51,238.58,0.7,3.39,239.41,1783.96,5783.57,0.75,2472.57,0.94,8513.07,3.44,1710.07,3.56,43200007,0.71,50.07
181,2022-10-03 09:51:26,237.17,5909.54,239.91,0.27,0.5,240.43,59.64,5783.59,0.14,280.55,0.22,8513.1,0.34,270.86,0.33,43200007,0.26,50.08
180,2022-10-03 09:54:26,235.37,5909.6,238.47,0.69,3.44,238.83,1747.45,5783.65,0.82,2366.07,0.74,8513.19,3.27,1580.9,3.26,43200007,0.7,50.11
199,2022-10-03 09:57:26,234.68,5909.7,236.16,0.78,6.71,236.55,3690.34,5783.78,0.85,4548.96,0.98,8513.35,6.39,2647.1,6.19,43200007,0.8,50.1
198,2022-10-03 10:00:26,234.4,5909.81,237.48,0.71,3.33,237.79,1733.53,5783.92,0.76,2385.87,0.73,8513.53,3.34,1637.49,3.41,43200007,0.72,50.14
197,2022-10-03 10:03:26,234.11,5909.9,236.84,0.72,3.77,237.22,1970.1,5784.01,0.77,2669.7,0.74,8513.66,3.75,1799.46,3.79,43200007,0.73,50.04
196,2022-10-03 10:06:26,235.08,5909.98,237.89,0.27,0.5,238.79,58.65,5784.1,0.15,274.1,0.22,8513.78,0.33,264.65,0.33,43200007,0.25,50.04
195,2022-10-03 10:09:26,233.19,5910.0,236.08,0.68,3.25,236.89,1600.58,5784.11,0.81,2202.43,0.73,8513.8,3.04,1500.33,3.07,43200007,0.69,50.05
194,2022-10-03 10:12:26,234.74,5910.08,234.72,0.71,4.45,235.46,2245.89,5784.2,0.83,2945.43,0.95,8513.92,4.12,1890.36,3.97,43200007,0.74,50.03
193,2022-10-03 10:15:26,233.7,5910.2,233.71,0.77,6.95,234.44,3748.97,5784.35,0.85,4651.16,0.98,8514.11,6.56,2740.36,6.37,43200007,0.8,50.05
192,2022-10-03 10:18:26,235.59,5910.28,234.9,0.63,2.47,235.46,1137.93,5784.46,0.73,1686.82,0.68,8514.26,2.36,1241.54,2.34,43200007,0.66,50.07
191,2022-10-03 10:21:26,234.85,5910.33,234.29,0.42,0.27,234.97,56.73,5784.5,0.25,178.34,0.32,8514.32,0.27,166.9,0.21,43200007,0.3,50.07
190,2022-10-03 10:24:26,235.2,5910.36,235.29,0.68,3.61,235.86,1771.39,5784.52,0.82,2402.8,0.74,8514.36,3.35,1608.55,3.25,43200007,0.7,50.06
209,2022-10-03 10:27:26,233.26,5910.44,236.61,0.72,4.49,237.16,2338.32,5784.62,0.81,3103.24,0.94,8514.48,4.34,2029.58,4.33,43200007,0.73,50.09
208,2022-10-03 10:30:45,234.17,5910.56,234.46,0.77,6.32,235.03,3420.18,5784.77,0.85,4256.46,0.98,8514.68,6.02,2521.5,5.81,43200007,0.79,50.07
207,2022-10-03 10:33:26,236.25,5910.67,235.83,0.44,0.27,236.21,57.55,5784.92,0.26,173.05,0.34,8514.86,0.26,161.0,0.2,43200007,0.32,50.03
206,2022-10-03 10:36:26,234.27,5910.68,234.48,0.64,2.89,234.59,1320.75,5784.92,0.79,1888.41,0.7,8514.88,2.62,1337.76,2.54,43200007,0.66,49.96
205,2022-10-03 10:39:26,234.29,5910.77,234.55,0.71,4.33,235.04,2181.1,5785.01,0.82,2874.35,0.95,8515.0,4.02,1858.55,3.9,43200007,0.73,49.98
204,2022-10-03 10:42:26,233.72,5910.87,233.8,0.74,5.44,233.69,2839.27,5785.15,0.84,3632.93,0.97,8515.17,5.19,2253.31,4.92,43200007,0.76,49.99
203,2022-10-03 10:45:26,235.04,5910.97,234.85,0.64,2.56,234.72,1205.12,5785.28,0.73,1765.82,0.68,8515.34,2.5,1287.3,2.45,43200007,0.67,50.03
202,2022-10-03 10:48:26,234.82,5911.04,234.59,0.64,2.73,235.11,1280.82,5785.34,0.73,1883.1,0.68,8515.43,2.63,1377.09,2.63,43200007,0.67,49.99
201,2022-10-03 10:51:26,236.16,5911.05,235.17,0.45,0.27,235.97,57.26,5785.35,0.27,169.6,0.34,8515.44,0.26,157.51,0.2,43200007,0.33,50.01
200,2022-10-03 10:54:26,234.81,5911.12,234.59,0.68,3.68,235.09,1772.51,5785.42,0.81,2400.97,0.74,8515.54,3.32,1605.47,3.23,43200007,0.71,50.01
219,2022-10-03 10:57:26,234.16,5911.22,233.95,0.75,5.58,234.53,2932.07,5785.55,0.84,3710.26,0.97,8515.71,5.26,2259.85,5.0,43200007,0.77,49.99
218,2022-10-03 11:00:26,235.31,5911.32,235.12,0.64,2.66,235.57,1249.7,5785.64,0.73,1828.87,0.68,8515.84,2.56,1332.04,2.55,43200007,0.67,50.04
217,2022-10-03 11:03:26,234.87,5911.4,234.79,0.69,3.65,235.54,1825.73,5785.73,0.76,2526.01,0.72,8515.96,3.54,1742.89,3.56,43200007,0.72,50.03
216,2022-10-03 11:06:26,235.13,5911.49,234.68,0.7,3.87,235.27,1939.7,5785.83,0.76,2660.46,0.73,8516.09,3.74,1817.81,3.71,43200007,0.72,50.0
215,2022-10-03 11:09:26,235.09,5911.57,234.4,0.65,2.87,235.05,1345.1,5785.91,0.74,1945.93,0.69,8516.21,2.71,1402.6,2.71,43200007,0.68,50.01
214,2022-10-03 11:12:26,234.08,5911.65,233.68,0.65,2.94,234.18,1370.89,5785.97,0.73,1989.41,0.69,8516.31,2.77,1438.3,2.79,43200007,0.68,49.98
213,2022-10-03 11:15:26,235.09,5911.72,234.46,0.65,2.85,234.8,1324.16,5786.04,0.73,1926.92,0.69,8516.4,2.68,1396.37,2.67,43200007,0.68,49.98
212,2022-10-03 11:18:26,234.3,5911.79,233.82,0.65,2.89,234.3,1353.49,5786.11,0.73,1972.28,0.69,8516.5,2.76,1431.4,2.77,43200007,0.68,49.99
211,2022-10-03 11:21:26,234.68,5911.86,234.62,0.69,3.65,235.18,1815.22,5786.18,0.75,2519.86,0.72,8516.61,3.54,1745.06,3.54,43200007,0.71,50.03
210,2022-10-03 11:24:26,234.68,5911.95,233.96,0.69,3.87,234.53,1904.82,5786.28,0.76,2631.69,0.72,8516.74,3.68,1812.81,3.68,43200007,0.72,50.02
229,2022-10-03 11:27:26,234.6,5912.04,234.12,0.69,3.75,234.38,1864.0,5786.37,0.76,2562.92,0.73,8516.87,3.62,1755.86,3.56,43200007,0.72,50.02
228,2022-10-03 11:30:26,234.49,5912.14,233.92,0.71,4.15,234.15,2096.61,5786.48,0.77,2831.42,0.74,8517.01,3.99,1899.77,3.95,43200007,0.74,49.99
227,2022-10-03 11:33:26,235.72,5912.23,234.95,0.7,4.09,235.57,2052.08,5786.58,0.77,2800.3,0.73,8517.15,3.9,1902.31,3.9,43200007,0.73,49.96
226,2022-10-03 11:36:26,235.59,5912.33,235.29,0.7,4.09,235.74,2073.59,5786.68,0.76,2840.46,0.73,8517.29,4.01,1938.68,3.96,43200007,0.72,49.94
225,2022-10-03 11:39:26,235.68,5912.43,235.19,0.71,4.36,235.6,2221.49,5786.79,0.76,3019.89,0.74,8517.44,4.27,2043.0,4.2,43200007,0.73,49.99
224,2022-10-03 11:42:26,236.35,5912.53,235.84,0.71,4.42,236.59,2261.7,5786.9,0.77,3057.62,0.95,8517.59,4.3,2054.72,4.23,43200007,0.74,50.01
223,2022-10-03 11:45:26,235.84,5912.63,235.44,0.73,4.63,235.3,2414.63,5787.02,0.78,3196.58,0.76,8517.75,4.55,2091.57,4.4,43200007,0.75,49.96
222,2022-10-03 11:48:26,236.51,5912.74,235.98,0.73,5.24,236.22,2745.36,5787.15,0.79,3613.28,0.96,8517.92,5.11,2346.23,4.95,43200007,0.76,49.96
221,2022-10-03 11:51:26,236.52,5912.86,236.05,0.74,5.44,236.47,2893.76,5787.29,0.8,3756.98,0.97,8518.11,5.29,2392.87,5.16,43200007,0.77,49.92
220,2022-10-03 11:54:26,236.17,5912.98,235.94,0.74,5.49,236.44,2915.91,5787.44,0.79,3801.49,0.97,8518.3,5.34,2436.46,5.26,43200007,0.77,49.91
239,2022-10-03 11:57:26,237.55,5913.11,237.03,0.74,5.49,237.34,2928.11,5787.59,0.79,3825.16,0.97,8518.49,5.4,2458.47,5.23,43200007,0.76,49.93
238,2022-10-03 12:00:26,237.5,5913.23,237.04,0.75,5.5,237.3,2944.58,5787.73,0.8,3810.51,0.97,8518.68,5.35,2415.14,5.21,43200007,0.77,49.98
237,2022-10-03 12:03:26,237.81,5913.35,237.4,0.74,5.5,237.82,2921.72,5787.88,0.79,3836.18,0.96,8518.87,5.42,2483.17,5.22,43200007,0.76,50.05
236,2022-10-03 12:06:26,237.73,5913.48,237.1,0.74,5.47,237.76,2904.2,5788.03,0.79,3800.93,0.96,8519.06,5.37,2448.96,5.16,43200007,0.76,50.0
235,2022-10-03 12:09:26,237.99,5913.6,237.52,0.74,5.43,237.81,2892.97,5788.17,0.79,3799.62,0.96,8519.25,5.39,2460.3,5.16,43200007,0.76,49.94
234,2022-10-03 12:12:26,237.26,5913.72,236.54,0.74,5.61,237.09,2996.54,5788.32,0.8,3887.62,0.97,8519.44,5.52,2473.54,5.28,43200007,0.77,49.94
233,2022-10-03 12:15:26,237.61,5913.85,236.98,0.75,5.61,237.71,2995.25,5788.47,0.79,3893.99,0.97,8519.64,5.47,2485.41,5.32,43200007,0.77,49.94
232,2022-10-03 12:18:26,238.27,5913.97,237.33,0.74,5.53,237.99,2914.85,5788.61,0.79,3807.26,0.96,8519.83,5.32,2445.86,5.16,43200007,0.76,49.99
231,2022-10-03 12:21:26,238.6,5914.09,238.15,0.74,5.45,238.82,2893.38,5788.76,0.78,3809.41,0.97,8520.02,5.28,2475.22,5.24,43200007,0.76,49.94
230,2022-10-03 12:24:26,238.87,5914.22,238.17,0.74,5.42,238.92,2891.65,5788.9,0.79,3792.44,0.97,8520.21,5.28,2450.88,5.18,43200007,0.76,49.98
249,2022-10-03 12:27:26,239.5,5914.34,239.0,0.74,5.53,239.51,2947.92,5789.05,0.79,3870.33,0.97,8520.4,5.36,2504.83,5.28,43200007,0.76,50.02
248,2022-10-03 12:30:27,240.44,5914.46,239.72,0.74,5.58,240.38,2991.06,5789.2,0.79,3897.31,0.97,8520.59,5.35,2495.38,5.3,43200007,0.77,50.03
247,2022-10-03 12:33:26,239.96,5914.59,239.08,0.74,5.6,239.8,2987.09,5789.35,0.79,3914.82,0.96,8520.79,5.46,2527.3,5.28,43200007,0.76,50.04
246,2022-10-03 12:36:26,240.06,5914.72,239.73,0.75,5.39,240.32,2914.79,5789.49,0.8,3782.31,0.97,8520.98,5.26,2407.29,5.11,43200007,0.77,50.04
245,2022-10-03 12:39:26,240.86,5914.84,240.18,0.74,5.44,241.24,2910.58,5789.64,0.79,3810.29,0.97,8521.17,5.24,2456.03,5.14,43200007,0.76,49.99
244,2022-10-03 12:42:26,240.32,5914.96,239.46,0.74,5.68,239.89,2999.84,5789.79,0.79,3909.94,0.96,8521.37,5.42,2504.31,5.2,43200007,0.77,49.96
243,2022-10-03 12:45:26,240.69,5915.08,240.15,0.74,5.58,240.91,2972.81,5789.94,0.79,3878.45,0.97,8521.56,5.3,2487.88,5.24,43200007,0.76,49.99
242,2022-10-03 12:48:26,240.05,5915.2,239.56,0.75,5.67,240.01,3037.13,5790.09,0.8,3931.51,0.97,8521.75,5.45,2493.48,5.3,43200007,0.77,50.01
241,2022-10-03 12:51:26,242.95,5915.24,242.1,0.45,0.27,242.91,61.38,5790.11,0.27,180.23,0.34,8521.79,0.27,167.16,0.21,43200007,0.33,50.03
240,2022-10-03 12:54:26,243.11,5915.25,242.19,0.47,0.26,242.72,61.34,5790.12,0.27,176.28,0.35,8521.8,0.26,162.96,0.2,43200007,0.33,50.0
259,2022-10-03 12:57:26,244.72,5915.25,244.23,0.45,0.27,244.69,62.16,5790.12,0.27,183.3,0.34,8521.81,0.27,170.09,0.21,43200007,0.32,50.02
258,2022-10-03 13:00:26,245.77,5915.26,244.83,0.42,0.29,245.43,62.37,5790.12,0.26,194.55,0.32,8521.82,0.28,181.93,0.22,43200007,0.31,50.09
257,2022-10-03 13:03:26,246.04,5915.27,245.65,0.44,0.28,246.15,62.04,5790.13,0.26,187.6,0.33,8521.83,0.27,174.71,0.21,43200007,0.32,50.12
256,2022-10-03 13:06:26,245.61,5915.28,245.0,0.45,0.27,245.28,62.28,5790.13,0.27,185.0,0.34,8521.84,0.27,171.88,0.21,43200007,0.32,50.07
255,2022-10-03 13:09:26,245.31,5915.29,245.02,0.44,0.28,245.66,62.33,5790.13,0.26,188.84,0.33,8521.85,0.27,175.87,0.21,43200007,0.32,50.01
254,2022-10-03 13:12:26,245.77,5915.3,244.86,0.45,0.28,246.01,63.06,5790.14,0.27,185.41,0.34,8521.86,0.27,172.02,0.21,43200007,0.32,50.01
253,2022-10-03 13:15:26,244.95,5915.31,244.34,0.5,0.26,245.52,63.94,5790.14,0.28,176.76,0.37,8521.87,0.26,162.27,0.2,43200007,0.33,50.04
252,2022-10-03 13:18:26,245.31,5915.31,244.96,0.46,0.27,245.57,62.64,5790.14,0.27,182.47,0.35,8521.88,0.27,169.03,0.21,43200007,0.32,50.08
251,2022-10-03 13:21:26,246.01,5915.32,245.28,0.45,0.28,245.94,62.91,5790.15,0.27,185.23,0.34,8521.89,0.27,171.89,0.21,43200007,0.33,50.03
250,2022-10-03 13:24:26,246.35,5915.33,245.67,0.45,0.27,246.34,63.08,5790.15,0.28,183.99,0.35,8521.9,0.27,170.53,0.21,43200007,0.33,50.05
269,2022-10-03 13:27:26,246.65,5915.34,245.78,0.45,0.27,246.93,62.42,5790.15,0.27,182.15,0.35,8521.91,0.27,168.81,0.21,43200007,0.33,50.06
268,2022-10-03 13:30:26,246.22,5915.35,245.69,0.45,0.27,246.56,63.17,5790.15,0.27,186.81,0.34,8521.92,0.27,173.48,0.21,43200007,0.32,50.05
267,2022-10-03 13:33:26,245.91,5915.36,245.48,0.46,0.26,246.21,62.45,5790.16,0.28,178.92,0.35,8521.92,0.26,165.39,0.2,43200007,0.33,50.05
266,2022-10-03 13:36:26,244.6,5915.37,244.87,0.5,0.26,245.38,64.04,5790.16,0.28,177.37,0.37,8521.93,0.26,162.87,0.2,43200007,0.33,50.05
265,2022-10-03 13:39:26,243.95,5915.38,243.59,0.43,0.28,244.16,62.77,5790.16,0.26,192.57,0.33,8521.94,0.28,179.67,0.22,43200007,0.3,50.06
264,2022-10-03 13:42:26,244.06,5915.38,243.75,0.46,0.27,244.33,61.92,5790.17,0.27,178.53,0.35,8521.95,0.26,165.14,0.2,43200007,0.33,50.03
263,2022-10-03 13:45:26,243.85,5915.39,243.64,0.43,0.28,243.8,61.88,5790.17,0.26,187.35,0.33,8521.96,0.28,174.54,0.21,43200007,0.32,50.0
262,2022-10-03 13:48:26,243.64,5915.4,243.26,0.42,0.28,243.9,61.5,5790.17,0.26,189.75,0.33,8521.97,0.28,177.21,0.22,43200007,0.31,50.01
261,2022-10-03 13:51:26,244.4,5915.41,243.73,0.43,0.28,244.42,61.72,5790.18,0.26,187.96,0.33,8521.98,0.27,175.21,0.21,43200007,0.32,50.05
260,2022-10-03 13:54:26,244.19,5915.42,242.94,0.46,0.27,244.25,61.67,5790.18,0.27,178.87,0.35,8521.99,0.26,165.6,0.2,43200007,0.33,50.03
279,2022-10-03 13:57:26,243.79,5915.43,243.09,0.45,0.27,243.73,61.88,5790.18,0.26,180.01,0.35,8522.0,0.26,166.76,0.21,43200007,0.34,50.03
278,2022-10-03 14:00:26,242.63,5915.44,242.0,0.32,1.02,242.95,247.56,5790.19,0.59,559.43,0.45,8522.01,0.62,495.1,0.67,43200007,0.34,50.04
277,2022-10-03 14:03:26,241.93,5915.51,241.78,0.69,3.88,241.92,1954.64,5790.25,0.78,2670.76,0.73,8522.11,3.63,1812.96,3.53,43200007,0.72,50.07
276,2022-10-03 14:06:26,240.71,5915.59,240.77,0.71,4.51,240.8,2327.07,5790.34,0.8,3088.31,0.75,8522.23,4.22,2023.44,4.09,43200007,0.74,50.04
275,2022-10-03 14:09:26,240.15,5915.7,239.82,0.74,5.32,240.3,2834.68,5790.48,0.81,3680.78,0.97,8522.41,5.13,2341.68,4.87,43200007,0.76,49.97
274,2022-10-03 14:12:26,239.77,5915.82,239.52,0.74,5.42,239.59,2873.92,5790.63,0.81,3725.9,0.97,8522.6,5.18,2364.82,4.95,43200007,0.76,49.94
273,2022-10-03 14:15:26,240.54,5915.93,240.01,0.65,3.0,239.96,1428.92,5790.75,0.72,2082.29,0.69,8522.76,2.88,1512.48,2.78,43200007,0.69,49.94
272,2022-10-03 14:18:26,237.63,5916.02,237.49,0.78,7.54,237.31,4176.14,5790.85,0.84,5157.44,0.97,8522.9,7.3,3019.11,6.87,43200007,0.81,50.03
271,2022-10-03 14:21:26,237.72,5916.16,237.91,0.75,5.85,238.02,3136.79,5791.03,0.81,4034.3,0.97,8523.13,5.66,2530.89,5.45,43200007,0.77,50.02
270,2022-10-03 14:24:27,239.47,5916.24,239.15,0.64,2.92,239.57,1367.21,5791.11,0.7,2033.91,0.67,8523.24,2.82,1504.36,2.75,43200007,0.67,50.01
289,2022-10-03 14:27:26,240.19,5916.36,239.6,0.63,2.98,240.13,1381.54,5791.25,0.7,2068.0,0.67,8523.43,2.79,1536.92,2.85,43200007,0.67,49.99
288,2022-10-03 14:30:26,240.33,5916.44,239.84,0.63,2.88,239.96,1335.13,5791.32,0.71,1988.9,0.67,8523.53,2.71,1472.01,2.69,43200007,0.67,50.02
287,2022-10-03 14:33:26,239.42,5916.55,239.07,0.64,2.99,239.13,1399.95,5791.46,0.7,2079.93,0.67,8523.71,2.88,1536.73,2.82,43200007,0.68,50.03
286,2022-10-03 14:36:26,239.28,5916.63,238.95,0.64,2.92,239.02,1353.3,5791.52,0.71,2005.56,0.68,8523.81,2.74,1478.31,2.73,43200007,0.68,50.03
285,2022-10-03 14:39:26,238.74,5916.7,238.17,0.64,2.88,238.39,1329.1,5791.59,0.7,1982.95,0.67,8523.91,2.74,1469.84,2.7,43200007,0.67,49.98
284,2022-10-03 14:42:26,238.93,5916.77,238.21,0.64,2.86,238.82,1323.71,5791.66,0.7,1972.99,0.67,8524.01,2.7,1461.44,2.71,43200007,0.67,49.99
283,2022-10-03 14:45:26,237.66,5916.84,237.28,0.64,2.86,237.73,1321.28,5791.72,0.7,1966.02,0.67,8524.11,2.73,1454.02,2.68,43200007,0.67,49.98
282,2022-10-03 14:48:26,238.43,5916.92,237.67,0.64,2.88,238.23,1324.0,5791.79,0.7,1970.7,0.67,8524.21,2.71,1457.8,2.68,43200007,0.67,50.01
281,2022-10-03 14:51:26,238.35,5916.99,237.37,0.63,2.85,237.91,1306.27,5791.86,0.7,1951.32,0.67,8524.3,2.7,1447.78,2.65,43200007,0.67,50.03
280,2022-10-03 14:54:26,238.52,5917.06,237.62,0.63,2.84,238.41,1290.08,5791.92,0.7,1936.01,0.67,8524.4,2.65,1441.53,2.63,43200007,0.67,49.99
299,2022-10-03 14:57:26,239.05,5917.14,238.17,0.63,2.78,238.77,1263.47,5791.99,0.69,1908.79,0.66,8524.5,2.63,1429.11,2.59,43200007,0.66,49.99
298,2022-10-03 15:00:26,239.01,5917.21,238.31,0.63,2.73,238.97,1267.21,5792.05,0.7,1903.63,0.67,8524.59,2.64,1419.08,2.6,43200007,0.67,50.03
297,2022-10-03 15:03:27,238.33,5917.24,241.14,0.2,0.59,241.1,60.24,5792.07,0.12,340.78,0.18,8524.63,0.36,331.64,0.47,43200007,0.24,50.1
296,2022-10-03 15:06:27,236.65,5917.25,239.96,0.2,0.6,240.33,59.43,5792.07,0.11,343.1,0.17,8524.65,0.35,335.45,0.48,43200007,0.24,50.02
295,2022-10-03 15:09:27,237.54,5917.27,239.88,0.22,0.48,240.58,59.78,5792.07,0.15,290.82,0.21,8524.66,0.33,281.43,0.41,43200007,0.26,50.0
294,2022-10-03 15:12:27,239.61,5917.28,239.58,0.37,0.3,240.34,58.9,5792.08,0.24,199.43,0.3,8524.67,0.28,188.31,0.25,43200007,0.29,50.01
293,2022-10-03 15:15:27,237.09,5917.3,239.54,0.21,0.54,240.08,60.46,5792.08,0.13,316.56,0.19,8524.69,0.34,307.2,0.45,43200007,0.26,50.0
292,2022-10-03 15:18:27,237.21,5917.31,239.76,0.23,0.46,240.53,59.62,5792.08,0.15,282.49,0.21,8524.7,0.32,273.0,0.4,43200007,0.27,50.03
291,2022-10-03 15:21:27,240.98,5917.32,240.05,0.44,0.27,240.76,59.64,5792.09,0.26,179.0,0.34,8524.72,0.27,166.51,0.21,43200007,0.32,50.03
290,2022-10-03 15:24:27,238.57,5917.33,240.67,0.22,0.47,241.34,58.28,5792.09,0.14,290.02,0.2,8524.73,0.32,280.87,0.41,43200007,0.26,50.02
309,2022-10-03 15:27:27,238.26,5917.35,240.91,0.22,0.48,241.35,59.94,5792.09,0.15,292.77,0.21,8524.74,0.33,283.34,0.41,43200007,0.26,50.03
308,2022-10-03 15:30:27,240.67,5917.36,239.76,0.41,0.29,240.56,59.61,5792.1,0.25,191.24,0.32,8524.75,0.28,179.45,0.23,43200007,0.29,50.01
307,2022-10-03 15:33:27,240.57,5917.36,239.9,0.42,0.28,240.6,60.03,5792.1,0.26,187.61,0.32,8524.76,0.28,175.51,0.22,43200007,0.31,50.0
306,2022-10-03 15:36:27,239.47,5917.37,238.95,0.33,1.0,239.71,255.98,5792.1,0.61,549.07,0.47,8524.77,0.64,479.38,0.65,43200007,0.39,49.98
